Time (s),ECG (V),PPG_Red,PPG_IR
5.552000,1.038718,341.663786,262.060524
5.560000,1.083886,333.519706,260.509379
5.568000,0.990327,338.605095,259.623770
5.576000,0.970941,340.963853,258.504783
5.584000,0.925772,337.335917,259.150254
5.592000,1.022554,336.703909,262.263978
5.600000,0.890323,336.545929,261.533845
5.608000,0.948382,335.146531,259.458663
5.616000,1.016109,337.009915,259.995501
5.624000,1.145168,330.504740,260.921352
5.632000,1.012886,331.351650,261.829739
5.640000,0.958050,336.216391,256.805466
5.648000,0.958050,333.975376,257.847381
5.656000,1.093555,334.915134,257.795859
5.664000,1.048386,343.345976,257.621874
5.672000,0.987105,333.324277,260.890427
5.680000,1.087109,336.939773,262.096246
5.688000,0.961273,338.207146,258.938313
5.696000,0.964495,335.405491,264.343228
5.704000,1.106445,335.607284,264.353547
5.712000,0.864491,338.879982,257.869661
5.720000,0.854823,340.184181,258.653624
5.728000,0.877432,338.872486,261.576904
5.736000,0.874159,335.605301,261.912124
5.744000,1.032273,339.161131,255.512942
5.752000,0.945159,335.937405,266.621482
5.760000,0.999995,335.290162,260.863450
5.768000,0.945159,339.310526,257.666129
5.776000,1.012886,338.275015,263.594599
5.784000,0.980659,337.863340,265.657216
5.792000,1.106445,333.730025,261.923055
5.800000,1.658082,336.487969,263.297875
5.808000,2.241946,331.731698,262.219233
5.816000,1.919373,331.877875,262.887497
5.824000,1.112891,330.207008,266.079854
5.832000,0.632255,334.729363,267.776696
5.840000,0.887100,332.248435,268.501996
5.848000,0.522582,338.829821,266.892337
5.856000,0.674200,333.505470,261.827485
5.864000,0.796764,338.121352,266.319860
5.872000,0.754818,338.894636,256.753226
5.880000,0.751595,336.405127,262.511272
5.888000,0.816100,336.415004,259.868152
5.896000,0.748373,333.210364,265.005277
5.904000,0.925772,333.439714,266.686499
5.912000,0.841932,338.075271,264.147060
5.920000,0.941936,343.581512,264.820846
5.928000,0.964495,335.531156,267.288036
5.936000,1.074168,334.391344,268.347504
5.944000,0.948382,336.972984,267.301517
5.952000,1.041941,337.095320,264.018980
5.960000,1.038718,336.940875,263.026434
5.968000,1.048386,338.720916,265.040808
5.976000,1.109668,338.178261,265.728665
5.984000,1.141946,337.241987,267.002705
5.992000,1.267732,344.439995,266.689864
6.000000,1.109668,342.664526,261.163252
6.008000,1.025777,339.301422,261.081666
6.016000,1.241950,339.427380,266.989415
6.024000,1.045164,333.788093,264.439114
6.032000,1.074168,338.500338,261.368496
6.040000,0.970941,342.882730,266.509943
6.048000,0.958050,338.110917,262.918520
6.056000,1.035496,338.177813,262.516880
6.064000,0.793541,339.496085,266.193396
6.072000,0.893545,336.783104,265.091833
6.080000,1.029000,340.028735,262.857733
6.088000,0.903214,332.264895,265.011568
6.096000,0.980659,339.522162,262.241937
6.104000,1.064500,336.236520,267.090782
6.112000,0.838709,339.136284,266.086438
6.120000,0.906436,339.174908,267.948522
6.128000,1.203227,334.982466,262.183498
6.136000,0.922550,336.575225,265.605772
6.144000,0.916104,337.764797,263.227053
6.152000,1.003218,342.677391,264.036712
6.160000,1.074168,337.049428,260.859065
6.168000,0.970941,339.846098,258.607519
6.176000,0.919327,339.443853,265.341678
6.184000,1.087109,338.075897,262.110849
6.192000,1.058054,338.543840,267.538083
6.200000,0.935491,339.913804,264.979713
6.208000,0.987105,342.676838,262.687664
6.216000,0.938714,338.702931,261.239270
6.224000,0.993550,346.798197,257.102689
6.232000,1.029000,336.319290,254.527253
6.240000,0.977386,341.494503,262.624044
6.248000,0.890323,341.662655,256.610045
6.256000,1.077391,341.813669,258.598230
6.264000,1.022554,339.476730,261.605731
6.272000,1.003218,340.836717,257.705344
6.280000,1.054832,337.235466,259.988951
6.288000,1.238727,339.512900,263.612926
6.296000,1.190336,338.665837,260.680777
6.304000,1.132227,338.554857,260.295274
6.312000,0.951604,342.395882,258.515503
6.320000,1.045164,336.583917,261.309162
6.328000,1.025777,338.780225,258.946474
6.336000,0.961273,337.372729,261.318623
6.344000,1.016109,339.758665,258.609803
6.352000,1.009664,339.225569,259.339504
6.360000,0.883877,336.165666,259.653836
6.368000,0.916104,340.054664,261.377758
6.376000,1.038718,333.820879,261.658704
6.384000,1.058054,331.482817,261.494539
6.392000,0.922550,336.302029,263.629655
6.400000,0.987105,339.105927,258.093462
6.408000,1.409682,342.552629,257.463512
6.416000,1.896764,336.399843,262.683947
6.424000,2.303227,335.921975,261.517892
6.432000,1.777423,339.865874,259.067115
6.440000,0.999995,341.606761,261.391063
6.448000,0.764486,332.579863,259.816669
6.456000,0.890323,336.519946,258.571133
6.464000,0.880655,334.133645,260.873591
6.472000,0.758041,337.085992,262.728478
6.480000,1.019332,332.847953,259.630795
6.488000,1.003218,340.021067,260.377410
6.496000,0.977386,337.818926,257.980515
6.504000,1.106445,329.347005,262.284141
6.512000,1.212895,335.235665,261.546287
6.520000,1.083886,339.543379,263.444564
6.528000,0.883877,334.145575,262.356641
6.536000,1.306455,334.994197,263.072154
6.544000,1.112891,336.988045,258.243525
6.552000,1.154836,338.648458,262.787380
6.560000,1.274177,337.367149,265.861824
6.568000,1.293564,342.217149,260.061522
6.576000,1.354846,331.200543,263.094079
6.584000,1.316123,331.765481,264.939968
6.592000,1.361291,336.044852,264.923705
6.600000,1.270954,337.406903,261.547204
6.608000,1.367736,332.708040,268.196125
6.616000,1.245173,335.180546,260.942004
6.624000,1.270954,341.289165,262.993171
6.632000,1.270954,336.768803,262.743884
6.640000,1.245173,338.300860,263.996634
6.648000,1.403236,335.527063,265.760715
6.656000,1.100000,337.460546,262.299989
6.664000,1.264509,338.917123,266.204484
6.672000,1.158059,336.980221,260.491060
6.680000,1.067723,338.618682,261.132242
6.688000,1.029000,337.016708,263.381811
6.696000,0.841932,335.870552,258.925571
6.704000,1.016109,338.100843,267.275282
6.712000,1.109668,334.448004,259.866703
6.720000,0.993550,336.103378,266.830496
6.728000,1.080613,339.788390,264.351578
6.736000,1.070945,335.803143,263.744493
6.744000,0.996773,333.872851,257.980963
6.752000,1.035496,341.925203,263.628512
6.760000,0.967718,333.740919,266.061229
6.768000,1.016109,341.036265,262.670363
6.776000,1.122559,340.328325,266.336832
6.784000,1.129004,343.237179,263.380603
6.792000,1.048386,342.309459,263.726380
6.800000,1.090332,340.168950,264.215380
6.808000,0.883877,337.742745,262.841028
6.816000,1.067723,344.067314,266.951456
6.824000,0.987105,334.321932,264.376051
6.832000,0.993550,332.990018,261.361342
6.840000,0.948382,337.333732,266.930578
6.848000,0.958050,338.553711,265.990752
6.856000,1.012886,331.993946,264.624986
6.864000,0.880655,335.652874,262.593416
6.872000,0.945159,339.258428,268.907182
6.880000,0.945159,338.961086,263.076113
6.888000,0.983882,333.253716,267.753989
6.896000,1.129004,341.322414,264.179376
6.904000,0.993550,341.100915,265.843238
6.912000,0.829041,334.857440,264.092255
6.920000,0.880655,334.973083,262.957103
6.928000,0.922550,339.913812,265.449022
6.936000,0.841932,337.147197,260.608098
6.944000,0.870936,336.671924,260.847196
6.952000,0.912882,338.637052,266.084852
6.960000,1.058054,339.202938,265.079216
6.968000,0.812877,340.414253,260.523450
6.976000,0.932268,342.483680,268.074737
6.984000,0.854823,342.440212,257.231014
6.992000,0.919327,342.717579,251.765158
7.000000,0.877432,336.809783,262.162142
7.008000,1.038718,341.588247,265.227370
7.016000,1.567745,342.327824,264.802337
7.024000,2.151609,333.703956,262.558657
7.032000,2.051604,337.440140,261.903456
7.040000,0.809654,339.616284,265.228991
7.048000,0.609645,342.860897,260.263122
7.056000,0.570973,337.191794,262.462868
7.064000,0.477414,339.115070,264.764815
7.072000,0.551586,343.764840,258.078794
7.080000,0.570973,342.456066,257.961110
7.088000,0.606423,336.994308,261.480516
7.096000,0.641923,336.127193,262.568732
7.104000,0.635477,339.101921,261.191020
7.112000,0.625809,341.868282,255.097706
7.120000,0.616091,337.350494,263.160916
7.128000,0.735482,342.576280,262.729606
7.136000,0.745150,337.733826,263.698453
7.144000,0.722591,340.900579,262.831564
7.152000,0.829041,340.287885,263.664683
7.160000,0.577418,335.968934,260.375506
7.168000,0.832264,332.622249,261.863317
7.176000,0.812877,341.959918,255.641587
7.184000,0.809654,339.633705,256.857882
7.192000,0.845154,336.313087,261.666427
7.200000,0.851600,331.623104,262.856482
7.208000,0.854823,338.580541,258.926638
7.216000,0.906436,334.249347,256.000639
7.224000,0.964495,337.177891,260.808079
7.232000,0.825818,337.152025,258.197021
7.240000,0.896768,337.257144,257.035036
7.248000,0.680645,335.315053,261.580973
7.256000,0.722591,334.436947,262.499870
7.264000,0.625809,332.978215,261.873138
7.272000,0.551586,333.116251,262.158381
7.280000,0.606423,336.296168,263.665276
7.288000,0.645145,338.892585,259.425511
7.296000,0.590309,338.027003,260.248912
7.304000,0.658036,334.678295,265.600049
7.312000,0.712873,333.022907,262.198202
7.320000,0.670977,333.515173,262.041688
7.328000,0.567750,335.216671,264.545784
7.336000,0.709650,336.630592,262.997002
7.344000,0.835486,333.873192,263.646259
7.352000,0.777427,333.565924,264.370876
7.360000,0.767709,336.722565,266.431532
7.368000,0.732259,334.522176,258.619523
7.376000,0.719318,337.982188,263.641852
7.384000,0.816100,333.734581,263.020680
7.392000,0.777427,334.520979,266.852068
7.400000,0.829041,332.133375,267.204754
7.408000,0.851600,333.686454,265.582742
7.416000,0.861268,334.492449,265.895708
7.424000,0.851600,336.859632,261.845491
7.432000,0.774205,330.436256,266.586927
7.440000,0.816100,331.082978,259.714262
7.448000,0.806432,337.564269,261.289409
7.456000,0.877432,335.800042,262.067111
7.464000,0.954827,336.102825,261.281275
7.472000,1.012886,342.950010,259.586602
7.480000,1.051609,334.045722,266.275770
7.488000,1.029000,334.475605,256.370176
7.496000,1.177395,335.939235,260.876445
7.504000,0.951604,340.523979,259.459552
7.512000,0.803209,338.483545,263.555734
7.520000,1.022554,339.283961,265.603141
7.528000,0.964495,339.768862,263.952312
7.536000,0.916104,336.636010,261.725151
7.544000,0.906436,337.010705,264.124908
7.552000,1.009664,342.064706,265.290372
7.560000,0.996773,339.388297,262.017263
7.568000,0.870936,344.330675,259.558066
7.576000,1.041941,338.925623,266.688354
7.584000,1.012886,343.997083,265.470929
7.592000,1.003218,333.350795,264.804932
7.600000,1.090332,344.125684,264.842967
7.608000,1.458073,339.236206,260.781532
7.616000,2.058050,342.345851,263.304111
7.624000,2.403232,334.365492,267.778747
7.632000,1.470964,340.425199,268.280181
7.640000,1.061277,339.474310,265.515650
7.648000,0.912882,337.353453,265.379880
7.656000,0.822545,335.084974,261.429579
7.664000,0.999995,343.970080,261.142094
7.672000,0.825818,337.984140,265.883860
7.680000,1.022554,337.088777,261.229434
7.688000,0.961273,335.506714,263.908533
7.696000,1.006441,336.107650,265.120154
7.704000,1.109668,341.373951,263.492486
7.712000,1.106445,343.060992,267.916320
7.720000,1.048386,338.142299,262.157437
7.728000,1.351623,334.868130,265.760778
7.736000,1.154836,338.816118,262.722355
7.744000,1.135500,343.744052,264.965643
7.752000,1.100000,340.576475,263.348148
7.760000,1.229009,341.197035,262.025115
7.768000,1.367736,338.592680,263.313791
7.776000,1.477409,337.746107,264.571882
7.784000,1.245173,343.481202,261.854279
7.792000,1.435463,337.744921,255.795861
7.800000,1.393568,343.879749,254.606459
7.808000,1.409682,339.232208,260.365898
7.816000,1.361291,337.637271,258.082631
7.824000,1.280623,341.777543,264.795845
7.832000,1.329014,340.810198,261.204077
7.840000,1.464518,339.324078,256.885115
7.848000,1.161282,338.951066,263.664760
7.856000,1.287068,338.883528,262.931742
7.864000,1.074168,338.924373,259.559592
7.872000,1.177395,333.793056,262.005524
7.880000,1.100000,338.375214,261.753217
7.888000,1.029000,340.914847,264.354173
7.896000,1.177395,336.942211,254.570886
7.904000,1.196782,335.401399,259.674873
7.912000,1.241950,332.848508,259.300469
7.920000,1.238727,334.593126,259.670735
7.928000,1.158059,338.731759,264.124709
7.936000,1.264509,341.805459,259.651201
7.944000,1.245173,340.816488,264.154709
7.952000,1.203227,336.754817,259.550246
7.960000,1.290341,331.907465,257.537083
7.968000,1.267732,328.664262,261.207295
7.976000,1.280623,337.362663,259.963119
7.984000,1.325791,334.966842,257.593070
7.992000,1.303232,337.238143,257.381045
8.000000,1.254841,341.752771,263.314154
8.008000,1.009664,336.506214,259.103869
8.016000,1.367736,339.499572,255.530562
8.024000,1.322568,339.015246,260.548872
8.032000,1.254841,338.830063,261.183012
8.040000,1.180618,339.662931,258.715612
8.048000,1.229009,335.404926,256.293667
8.056000,1.238727,333.465928,258.988633
8.064000,1.238727,336.352820,263.600014
8.072000,1.035496,342.011778,264.217261
8.080000,1.225786,337.480326,260.978247
8.088000,1.235454,336.417061,259.082570
8.096000,1.416127,341.519582,263.458397
8.104000,1.390295,332.909273,263.427283
8.112000,1.354846,336.075042,255.407286
8.120000,1.345177,339.596923,263.644204
8.128000,1.145168,336.311430,257.560524
8.136000,1.238727,335.836755,262.212708
8.144000,1.203227,337.313254,266.778025
8.152000,1.096777,344.501829,265.311912
8.160000,1.154836,337.510014,266.207975
8.168000,1.148391,333.788306,263.403643
8.176000,1.145168,331.133721,259.595886
8.184000,1.225786,337.306527,266.526528
8.192000,1.203227,334.575876,260.701569
8.200000,1.270954,338.382835,260.450459
8.208000,1.254841,334.534442,264.587902
8.216000,1.093555,338.373257,269.231122
8.224000,1.512909,339.546445,264.721693
8.232000,1.854818,337.115862,261.245871
8.240000,2.412900,338.726867,261.334117
8.248000,2.296782,341.039327,264.404235
8.256000,1.267732,334.650598,260.325410
8.264000,0.987105,335.809107,262.375441
8.272000,0.899991,336.014464,260.067341
8.280000,0.916104,332.976975,264.372583
8.288000,0.919327,340.846123,268.552034
8.296000,0.858045,340.153249,264.202428
8.304000,0.941936,335.205767,263.008771
8.312000,0.899991,338.037390,266.299528
8.320000,0.932268,335.996232,264.321974
8.328000,1.012886,340.623031,263.338847
8.336000,1.051609,334.377065,262.159370
8.344000,1.141946,339.305723,264.743767
8.352000,0.987105,339.634479,263.748840
8.360000,1.077391,338.523835,268.584655
8.368000,1.038718,346.073337,264.122611
8.376000,1.212895,342.334937,263.073501
8.384000,1.193559,336.245639,264.312344
8.392000,1.122559,337.747229,265.188769
8.400000,1.212895,339.897887,264.633180
8.408000,1.180618,333.793401,267.752584
8.416000,1.135500,340.019819,265.094287
8.424000,1.290341,342.464220,265.693478
8.432000,1.335459,345.863459,265.692990
8.440000,1.261286,334.582023,262.082669
8.448000,1.154836,339.199013,264.535101
8.456000,1.177395,340.323205,263.742808
8.464000,0.929046,342.821687,263.269912
8.472000,1.103223,338.720719,266.709257
8.480000,1.087109,341.508153,263.631594
8.488000,1.032273,338.349430,263.374989
8.496000,0.970941,334.318890,263.540950
8.504000,0.945159,337.203126,266.597789
8.512000,1.012886,342.453164,265.962710
8.520000,0.958050,341.998568,260.520740
8.528000,0.935491,343.111387,262.829846
8.536000,1.006441,344.106562,259.575824
8.544000,1.032273,340.870128,264.820387
8.552000,1.151614,341.176279,263.244716
8.560000,0.948382,341.484626,259.075207
8.568000,1.083886,334.947900,257.064150
8.576000,1.035496,345.688868,260.049378
8.584000,0.987105,339.618565,259.095319
8.592000,1.132227,339.671451,262.765803
8.600000,1.090332,337.162185,262.518905
8.608000,1.061277,343.114033,264.517758
8.616000,1.087109,339.825408,260.273756
8.624000,0.870936,341.836324,257.679886
8.632000,0.948382,336.459989,263.620802
8.640000,1.074168,335.302770,257.643459
8.648000,0.935491,337.069640,260.735932
8.656000,1.112891,338.267217,262.034828
8.664000,1.054832,338.792287,253.798949
8.672000,1.093555,339.025542,259.710828
8.680000,1.019332,335.596404,261.812215
8.688000,0.822545,338.036106,258.147829
8.696000,1.012886,336.402568,264.411319
8.704000,0.987105,340.234602,262.697392
8.712000,1.025777,341.087765,256.978900
8.720000,0.980659,336.970480,261.057534
8.728000,1.077391,339.320721,259.280533
8.736000,1.016109,334.590938,259.927211
8.744000,1.109668,335.364531,263.627968
8.752000,1.093555,338.573599,260.086946
8.760000,1.135500,336.971892,261.224525
8.768000,1.032273,338.243865,261.784657
